asin,ship_state_or_territory,category,regional_orders,rank
B08L947VKW,karnataka,set,1,4
B08L947VKW,delhi,set,1,3
B07MY42BWD,maharashtra,set,1,1
B09831MSSX,delhi,western dress,1,7
B09831MSSX,andhra pradesh,western dress,1,8
B08L947R55,uttar pradesh,set,1,6
B08L947R55,west bengal,set,1,5
B08L947R55,andhra pradesh,set,1,2
B08L93V2SR,maharashtra,set,1,6
B08L93V2SR,telangana,set,1,3
B08L93S2L1,andhra pradesh,set,1,3
B08L93S2L1,gujarat,set,1,2
B08L93NLLX,west bengal,set,1,7
B08L93NLLX,delhi,set,1,6
B08L93NLLX,gujarat,set,1,4
B07MY41C7X,tamil nadu,set,1,3
B07MY41C7X,delhi,set,1,2
B09831NCG7,gujarat,western dress,1,11
B09831NCG7,west bengal,western dress,1,13
B08L93NGJW,uttar pradesh,set,1,5
B08L93NGJW,tamil nadu,set,1,4
B08L93NGJW,delhi,set,1,2
B08L93NCRY,andhra pradesh,set,1,7
B08L93NCRY,west bengal,set,1,6
B08L93NCRY,uttar pradesh,set,1,5
B08L93NCRY,karnataka,set,1,4
B09RT1WSR9,gujarat,set,1,8
B09RT1WSR9,delhi,set,1,9
B09831PJB7,tamil nadu,western dress,1,3
B09831PJB7,andhra pradesh,western dress,1,4
B09831PJB7,karnataka,western dress,1,6
B09RT1WSR9,andhra pradesh,set,1,10
B07MY3Z5CQ,telangana,set,1,7
B09831QQ89,telangana,ethnic dress,1,4
B09831QQ89,karnataka,ethnic dress,1,6
B09831R71P,gujarat,western dress,1,1
B07MY3Z5CQ,kerala,set,1,6
B09831RQBB,karnataka,ethnic dress,1,2
B09831RQBB,uttar pradesh,ethnic dress,1,5
B09831RQBB,west bengal,ethnic dress,1,6
B09831SWPS,delhi,ethnic dress,1,1
B09831SWPS,gujarat,ethnic dress,1,2
B09831SWPS,telangana,ethnic dress,1,4
B08L93M23B,telangana,set,1,4
B08L93M23B,tamil nadu,set,1,3
B08L93M23B,kerala,set,1,1
B08L93L6WQ,karnataka,set,1,5
B08L93L6WQ,maharashtra,set,1,3
B08L93FSH6,karnataka,set,1,2
B08L93CWQP,tamil nadu,set,1,4
B07MY3Z5CQ,delhi,set,1,4
B08L93CWQP,telangana,set,1,2
B08L93C2FW,tamil nadu,set,1,5
B08L93C2FW,delhi,set,1,4
B08L93C2FW,andhra pradesh,set,1,2
B08L937VVM,delhi,set,1,3
B08L937VVM,karnataka,set,1,1
B09831TPR5,gujarat,western dress,1,12
B09831TPR5,uttar pradesh,western dress,1,14
B09831TWB5,gujarat,ethnic dress,1,2
B09831TWB5,maharashtra,ethnic dress,1,4
B09831TWB5,uttar pradesh,ethnic dress,1,5
B09831VWD9,andhra pradesh,ethnic dress,1,2
B09831VWD9,maharashtra,ethnic dress,1,3
B09831VWD9,telangana,ethnic dress,1,4
B09831VWD9,uttar pradesh,ethnic dress,1,5
B08L934XZ9,maharashtra,set,1,4
B08L934XZ9,karnataka,set,1,3
B08L934XZ9,kerala,set,1,1
B08L934PZ7,karnataka,set,1,1
B08L933XKQ,maharashtra,set,1,5
B08L933XKQ,karnataka,set,1,4
B09831XC46,gujarat,western dress,1,13
B08L933XKQ,telangana,set,1,2
B08L933XKQ,uttar pradesh,set,1,1
B08L92YWPH,karnataka,set,1,4
B09831XMWL,gujarat,western dress,1,9
B09831XMWL,delhi,western dress,1,10
B09831XMWL,karnataka,western dress,1,11
B08L92YWPH,delhi,set,1,3
B08L92YWPH,maharashtra,set,1,2
B08L92SN2W,karnataka,set,1,2
B08L92SN2W,delhi,set,1,1
B08L92PQHQ,tamil nadu,set,1,4
B08L92PQHQ,delhi,set,1,2
B09831Z4GF,telangana,ethnic dress,1,1
B09831Z4GF,uttar pradesh,ethnic dress,1,2
B09831Z4GF,maharashtra,ethnic dress,1,4
B08L92KTJP,maharashtra,set,1,2
B09RT3BBJZ,delhi,set,1,15
B09RT3BBJZ,gujarat,set,1,16
B098322SHW,gujarat,ethnic dress,1,4
B098322SHW,west bengal,ethnic dress,1,5
B098322SHW,karnataka,ethnic dress,1,6
B098322SHW,tamil nadu,ethnic dress,1,7
B08L92JJ3B,gujarat,set,1,2
B098324ZKR,telangana,western dress,1,4
B098324ZKR,west bengal,western dress,1,5
B098324ZKR,andhra pradesh,western dress,1,6
B098324ZKR,delhi,western dress,1,7
B07MY3X5CK,uttar pradesh,set,1,5
B098325JJ7,gujarat,ethnic dress,1,2
B098325JJ7,karnataka,ethnic dress,1,4
B098325JJ7,kerala,ethnic dress,1,5
B08L92JJ3B,delhi,set,1,1
B098327WXY,uttar pradesh,western dress,1,2
B098327WXY,andhra pradesh,western dress,1,3
B098327WXY,karnataka,western dress,1,6
B098327WXY,kerala,western dress,1,7
B098327WXY,tamil nadu,western dress,1,8
B098327WXY,west bengal,western dress,1,9
B098328QX2,kerala,ethnic dress,1,1
B08L929PGL,telangana,set,1,5
B08L929PGL,karnataka,set,1,2
B08L9279XD,telangana,set,1,3
B08L9279XD,maharashtra,set,1,2
B08L91ZZXN,west bengal,set,1,9
B08L91ZZXN,gujarat,set,1,8
B08L91JRKW,tamil nadu,set,1,8
B08L91JRKW,kerala,set,1,6
B07MY3X5CK,maharashtra,set,1,3
B098329H34,telangana,ethnic dress,1,2
B098329H34,maharashtra,ethnic dress,1,3
B08L91JRKW,karnataka,set,1,3
B07MY3X5CK,karnataka,set,1,1
B09832B571,karnataka,western dress,1,4
B09832B571,tamil nadu,western dress,1,6
B09832B571,delhi,western dress,1,8
B08L91DRHM,maharashtra,set,1,4
B09832BMFK,kerala,ethnic dress,1,2
B09832BMFK,telangana,ethnic dress,1,3
B08L91DRHM,delhi,set,1,3
B08L91DRHM,gujarat,set,1,2
B08L3W3P7D,gujarat,bottom,1,3
B07MY3WWY2,telangana,set,1,4
B09832FD39,uttar pradesh,western dress,1,5
B09832FD39,delhi,western dress,1,6
B09832FD39,kerala,western dress,1,7
B09832FD39,tamil nadu,western dress,1,9
B09832FD39,west bengal,western dress,1,10
B08L3W3P7D,uttar pradesh,bottom,1,2
B08L3VG1F8,west bengal,bottom,1,1
B08L3VFJ8T,maharashtra,bottom,1,2
B08L3V557H,telangana,bottom,1,2
B08L3V557H,uttar pradesh,bottom,1,1
B08L3TXDSK,karnataka,bottom,1,1
B07MY3WWY2,delhi,set,1,3
B07MY3TV42,delhi,set,1,12
B07MY3TV42,west bengal,set,1,11
B09832KF8C,andhra pradesh,ethnic dress,1,1
B09832KF8C,karnataka,ethnic dress,1,2
B09832KF8C,kerala,ethnic dress,1,3
B09832KF8C,telangana,ethnic dress,1,4
B0B1TQ28RW,maharashtra,kurta,1,2
B09Y3CYZF7,andhra pradesh,top,1,2
B09832W8FF,kerala,western dress,1,3
B09832W8FF,karnataka,western dress,1,4
B09832W8FF,west bengal,western dress,1,6
B09832W8FF,maharashtra,western dress,1,7
B09832W8FF,uttar pradesh,western dress,1,8
B09832X2FZ,kerala,ethnic dress,1,5
B09832X2FZ,gujarat,ethnic dress,1,7
B09832X2FZ,tamil nadu,ethnic dress,1,10
B09832X2FZ,telangana,ethnic dress,1,11
B09832X2FZ,delhi,ethnic dress,1,12
B09832X2FZ,karnataka,ethnic dress,1,13
B09832YWD6,uttar pradesh,western dress,1,1
B098331LD4,kerala,western dress,1,1
B098331LD4,maharashtra,western dress,1,2
B098331LD4,west bengal,western dress,1,3
B098331LD4,karnataka,western dress,1,4
B09833D3PN,uttar pradesh,ethnic dress,1,2
B09833D3PN,maharashtra,ethnic dress,1,5
B09833VFKC,telangana,ethnic dress,1,5
B09833VFKC,uttar pradesh,ethnic dress,1,6
B09833VFKC,west bengal,ethnic dress,1,7
B09833VFKC,karnataka,ethnic dress,1,9
B09836XGVQ,kerala,western dress,1,3
B09836XGVQ,west bengal,western dress,1,4
B09SDX13G7,delhi,western dress,1,20
B098372DQY,karnataka,western dress,1,5
B098372DQY,kerala,western dress,1,6
B098372DQY,tamil nadu,western dress,1,8
B098372DQY,telangana,western dress,1,9
B098372DQY,uttar pradesh,western dress,1,10
B098372DQY,west bengal,western dress,1,11
B098372DQY,andhra pradesh,western dress,1,12
B08L3T722J,delhi,bottom,1,1
B08L3T4S5P,tamil nadu,bottom,1,1
B09Y3CYZF7,tamil nadu,top,1,3
B09Y3CYZF7,uttar pradesh,top,1,4
B09SDX2WZJ,karnataka,western dress,1,4
B098374ZNB,gujarat,western dress,1,6
B098374ZNB,karnataka,western dress,1,8
B08L3T3RLL,delhi,bottom,1,2
B09SDX2WZJ,kerala,western dress,1,5
B0983946VC,uttar pradesh,western dress,1,4
B0983946VC,west bengal,western dress,1,5
B0983946VC,maharashtra,western dress,1,7
B0983946VC,tamil nadu,western dress,1,8
B08L3SZY9B,telangana,bottom,1,2
B08L3SZY9B,maharashtra,bottom,1,1
B09SDX2WZJ,andhra pradesh,western dress,1,7
B0983B8DKR,maharashtra,set,1,7
B0983B8DKR,kerala,set,1,8
B0983B8DKR,tamil nadu,set,1,9
B0983B8DKR,uttar pradesh,set,1,11
B0983B8DKR,delhi,set,1,12
B08L3SV4VD,uttar pradesh,bottom,1,3
B08L3SV4VD,gujarat,bottom,1,2
B08L3SV4VD,tamil nadu,bottom,1,1
B08L3STPRX,gujarat,bottom,1,1
B09SDX2WZJ,west bengal,western dress,1,9
B09SDX2WZJ,uttar pradesh,western dress,1,10
B0983BR8XF,andhra pradesh,set,1,8
B0983BR8XF,west bengal,set,1,9
B08L3SSHSS,tamil nadu,bottom,1,1
B0983BXKQH,telangana,set,1,3
B0983BXKQH,uttar pradesh,set,1,4
B0983BXKQH,west bengal,set,1,5
B0983BXKR4,karnataka,set,1,3
B0983BXKR4,maharashtra,set,1,5
B0983BXKR4,delhi,set,1,6
B0983BXS78,gujarat,set,1,3
B0983BXS78,karnataka,set,1,4
B0983BXS78,andhra pradesh,set,1,7
B08L3SQMDS,karnataka,bottom,1,1
B08L3SKS8C,karnataka,bottom,1,2
B08L3SJ51W,tamil nadu,bottom,1,2
B08L3SG1NG,tamil nadu,bottom,1,2
B08L3SG1NG,gujarat,bottom,1,1
B08L3SDW49,maharashtra,bottom,1,1
B08L3S9HLD,uttar pradesh,bottom,1,1
B07MY3TV42,kerala,set,1,6
B0983CBSJ3,gujarat,set,1,15
B0983CBSJ3,andhra pradesh,set,1,17
B07MY3TG9X,telangana,set,1,4
B09Y3D125M,karnataka,top,1,1
B0983CDVST,telangana,set,1,3
B08L3S54PN,tamil nadu,bottom,1,1
B0743FQ3SJ,west bengal,kurta,1,8
B0983CDYWM,uttar pradesh,set,1,4
B0983CDYWM,karnataka,set,1,6
B0983CGRTB,maharashtra,set,1,1
B0983CGRTB,telangana,set,1,2
B0983CGRTB,uttar pradesh,set,1,3
B0983CK2HV,karnataka,set,1,2
B0983CKB5Z,tamil nadu,set,1,1
B0983CKB5Z,andhra pradesh,set,1,2
B0983CKB5Z,delhi,set,1,3
B0983CKB5Z,gujarat,set,1,4
B0983CKB5Z,kerala,set,1,5
B09SDX82TS,kerala,western dress,1,9
B08L3RWBL6,uttar pradesh,bottom,1,2
B08L3RT8Q6,maharashtra,bottom,1,3
B08L3RT8Q6,karnataka,bottom,1,2
B08L3RSH8G,karnataka,bottom,1,2
B08L3RSH8G,andhra pradesh,bottom,1,1
B0983CL283,andhra pradesh,set,1,11
B08L3RM4X5,maharashtra,bottom,1,1
B09SDX82TS,uttar pradesh,western dress,1,12
B0983CP5WT,tamil nadu,set,1,7
B0983CP5WT,uttar pradesh,set,1,8
B0983CP5WT,delhi,set,1,11
B0983CP5WT,gujarat,set,1,12
B08L3RLQ52,maharashtra,bottom,1,3
B09SDX82TT,uttar pradesh,western dress,1,3
B0983CR8LT,uttar pradesh,set,1,4
B0983CR8LT,maharashtra,set,1,6
B0983CR8LT,delhi,set,1,7
B09Y3DGMD6,maharashtra,top,1,1
B09SDX8985,karnataka,western dress,1,3
B0983CRC5B,andhra pradesh,set,1,5
B08L3RLQ52,karnataka,bottom,1,2
B08L3QH8PP,tamil nadu,bottom,1,5
B08L3QH8PP,karnataka,bottom,1,3
B08L3QH8PP,telangana,bottom,1,2
B08KSC7Y2W,delhi,bottom,1,1
B08KSBZ48S,kerala,bottom,1,2
B07MY3TG9X,kerala,set,1,3
B08KSBZ48S,delhi,bottom,1,1
B0B1TT7K6M,maharashtra,kurta,1,2
B0983CWQDP,karnataka,set,1,3
B0983CWQDP,kerala,set,1,4
B0983CWQDP,telangana,set,1,6
B0983CWQDP,uttar pradesh,set,1,7
B0983CWQDP,andhra pradesh,set,1,8
B0983CZ6KT,karnataka,set,1,1
B0983CZ6KT,kerala,set,1,2
B0983CZ6KT,uttar pradesh,set,1,4
B08KS7M7F7,uttar pradesh,kurta,1,5
B08KS5332B,maharashtra,bottom,1,2
B08KS5332B,tamil nadu,bottom,1,1
B08KS4TZKZ,andhra pradesh,bottom,1,1
B09SDX8QRT,west bengal,western dress,1,9
B09Y3DS567,kerala,set,1,4
B0983D28F9,andhra pradesh,set,1,16
B09Y3DS567,maharashtra,set,1,5
B0983D5FVX,delhi,set,1,2
B0983D5FVX,karnataka,set,1,3
B0983D5FVX,gujarat,set,1,5
B09SDX9ZF5,telangana,western dress,1,4
B0983D64M1,tamil nadu,set,1,8
B0983D64M1,telangana,set,1,9
B0983D64M1,gujarat,set,1,11
B0983D6G5X,karnataka,set,1,3
B07MY3TG9X,andhra pradesh,set,1,1
B09SDX9ZF6,west bengal,western dress,1,5
B0983D6TGS,andhra pradesh,set,1,10
B08KS1MS37,maharashtra,kurta,1,9
B08KS1MS37,tamil nadu,kurta,1,6
B09SDX9ZF6,uttar pradesh,western dress,1,6
B07MY3TC2M,uttar pradesh,set,1,1
B08KS1657Z,gujarat,set,1,5
B08KS1657Z,maharashtra,set,1,3
B08KS1657Z,karnataka,set,1,2
B08KRZQWTH,uttar pradesh,kurta,1,11
B07MY3T7R7,karnataka,set,1,4
B0983DBK44,gujarat,set,1,15
B0983DBK44,telangana,set,1,16
B08KRZQWTH,kerala,kurta,1,9
B07MY3T7R7,gujarat,set,1,2
B0983DCNY3,kerala,set,1,5
B0983DCNY3,maharashtra,set,1,6
B0983DCNY3,gujarat,set,1,7
B0983DCNY3,west bengal,set,1,8
B0983DCNY3,karnataka,set,1,9
B08KRZQWTH,andhra pradesh,kurta,1,8
B07MY3SSQD,maharashtra,set,1,4
B07MY3SNKX,telangana,set,1,3
B0983DD4G7,andhra pradesh,set,1,7
B0983DD4G7,delhi,set,1,9
B08KRZK1NB,telangana,kurta,1,8
B07MY3SNKX,kerala,set,1,2
B0983DDPL6,andhra pradesh,set,1,5
B0983DDPL6,kerala,set,1,6
B0983DDPL6,tamil nadu,set,1,9
B0983DDPL6,telangana,set,1,10
B0983DDPL6,gujarat,set,1,11
B0983DFCLF,delhi,set,1,1
B0983DFCLF,maharashtra,set,1,2
B07MY3R7VN,gujarat,set,1,2
B07MY3QM3X,uttar pradesh,set,1,5
B0983DHX7M,kerala,set,1,4
B0983DHX7M,karnataka,set,1,7
B0983DJRFK,karnataka,set,1,3
B0983DKTXR,uttar pradesh,set,1,2
B0983DKTXR,andhra pradesh,set,1,3
B0983DKTXR,delhi,set,1,4
B0983DN3S7,uttar pradesh,set,1,1
B09Y3DWDFV,gujarat,set,1,3
B0983DNQ5R,delhi,set,1,2
B0983DNQ5R,karnataka,set,1,4
B0983DNQ5R,andhra pradesh,set,1,6
B0983DPFFZ,maharashtra,set,1,2
B0983DPFFZ,tamil nadu,set,1,5
B0983DPFFZ,telangana,set,1,6
B0983DPFFZ,uttar pradesh,set,1,7
B0983DPFFZ,delhi,set,1,9
B09Y3DWDFV,kerala,set,1,4
B0983DPSZK,kerala,set,1,2
B08KRZGS3G,telangana,bottom,1,4
B09Y3DYQJY,karnataka,set,1,1
B09Y3DYQJY,maharashtra,set,1,2
B09Y3DZ492,maharashtra,set,1,1
B0983DQLBQ,delhi,set,1,12
B0983DQTWB,gujarat,set,1,3
B0983DQTWB,uttar pradesh,set,1,6
B08KRYXSYH,uttar pradesh,kurta,1,20
B08KRYXSYH,telangana,kurta,1,19
B08KRYXSYH,gujarat,kurta,1,13
B07MY3QM3X,west bengal,set,1,4
B09Y3F1MHJ,delhi,set,1,1
B09Y3F4KJV,kerala,set,1,1
B09SDXB57D,kerala,western dress,1,5
B0983DSS8R,gujarat,set,1,18
B0983DT651,karnataka,set,1,2
B0983DT651,uttar pradesh,set,1,3
B0983DT651,delhi,set,1,4
B08KRYXSYH,delhi,kurta,1,11
B0983DV331,delhi,set,1,2
B0983DV331,telangana,set,1,3
B09SDXB57D,gujarat,western dress,1,7
B0983DV4F1,gujarat,set,1,3
B0743FQ3SJ,telangana,kurta,1,5
B0983DVCJS,karnataka,set,1,3
B0983DVCJS,uttar pradesh,set,1,4
B09SDXCXCX,tamil nadu,western dress,1,2
B09SDXCXCX,west bengal,western dress,1,3
B0983DYB2P,maharashtra,set,1,8
B0983DYB2P,kerala,set,1,12
B08KRYSKWF,delhi,kurta,1,2
B07MY3Q37Z,west bengal,set,1,9
B0983DYB2T,kerala,set,1,5
B0983DYB2T,karnataka,set,1,6
B0983DYB2T,gujarat,set,1,8
B0983DYB2T,west bengal,set,1,9
B0983DYB2T,telangana,set,1,10
B0983DYB2T,andhra pradesh,set,1,11
B0983DZ1LQ,andhra pradesh,set,1,3
B0983DZ1LQ,tamil nadu,set,1,4
B0983DZ1LQ,telangana,set,1,5
B0983DZ1LQ,uttar pradesh,set,1,6
B0983DZ1LQ,west bengal,set,1,7
B0983DZ1LQ,delhi,set,1,8
B0983DZ1LQ,maharashtra,set,1,9
B08KRYLJB5,kerala,kurta,1,5
B08KRYLJB5,west bengal,kurta,1,4
B08KRYLJB5,karnataka,kurta,1,3
B08KRYGJD1,kerala,kurta,1,12
B07MY3Q37Z,telangana,set,1,7
B0983DZX48,kerala,set,1,8
B0983DZX48,andhra pradesh,set,1,9
B0983DZX48,delhi,set,1,11
B0983DZX48,gujarat,set,1,12
B07MY3Q37Z,maharashtra,set,1,5
B07MY3PH4P,telangana,set,1,4
B0983F138V,uttar pradesh,set,1,5
B0983F138V,maharashtra,set,1,6
B0983F138V,karnataka,set,1,9
B08KRYGJD1,andhra pradesh,kurta,1,11
B08KRYGJD1,west bengal,kurta,1,10
B08KRYGJD1,gujarat,kurta,1,9
B07MY3MVW3,delhi,set,1,1
B07MY3LH34,tamil nadu,set,1,3
B07MY3LH34,maharashtra,set,1,2
B07MY3LH34,kerala,set,1,1
B07MY3KRFZ,andhra pradesh,set,1,8
B0983F1V7R,gujarat,set,1,14
B0983F1V7R,kerala,set,1,17
B08KRYFMQJ,gujarat,bottom,1,5
B08KRYFMQJ,telangana,bottom,1,4
B07MY3J748,west bengal,set,1,1
B07MY3F2JF,telangana,set,1,2
B0983F33FL,kerala,set,1,4
B0983F33FL,delhi,set,1,6
B0983F33FL,tamil nadu,set,1,7
B0983F33FL,andhra pradesh,set,1,8
B08KRY6ZKV,telangana,bottom,1,4
B08KRY6ZKV,maharashtra,bottom,1,2
B08KRY6ZKV,andhra pradesh,bottom,1,1
B08KRXZ644,karnataka,bottom,1,1
B08KRXTFXH,gujarat,kurta,1,20
B08KRXQRTY,karnataka,kurta,1,8
B08KRXQRTY,west bengal,kurta,1,7
B07MY3F2JF,delhi,set,1,1
B0983F3WPM,delhi,set,1,1
B0983F3WPM,andhra pradesh,set,1,2
B07MY3DFJ3,karnataka,set,1,4
B0983F5NB3,maharashtra,set,1,3
B0983F5NB3,karnataka,set,1,4
B0B1X1588P,maharashtra,top,1,1
B0B1X3HTR4,karnataka,top,1,1
B0B1X3HTR4,telangana,top,1,2
B0983F8LC1,andhra pradesh,set,1,7
B0983F8LC1,kerala,set,1,9
B0983F8LC1,uttar pradesh,set,1,11
B0983F931X,karnataka,set,1,2
B0983F931X,andhra pradesh,set,1,3
B0983F931X,telangana,set,1,5
B0983F9F2N,telangana,set,1,3
B0983F9F2N,karnataka,set,1,5
B0983F9JL2,uttar pradesh,set,1,6
B0983F9JL2,andhra pradesh,set,1,7
B0983F9JL2,gujarat,set,1,9
B0983F9JL2,kerala,set,1,10
B0983F9VYJ,delhi,set,1,2
B0983F9VYJ,karnataka,set,1,3
B0983F9VZQ,karnataka,set,1,3
B0983F9VZQ,andhra pradesh,set,1,4
B0983FCRSN,delhi,set,1,3
B0983FCRSN,tamil nadu,set,1,6
B0983FCRSN,telangana,set,1,7
B07MY3BVB5,andhra pradesh,set,1,4
B07MY3BVB5,tamil nadu,set,1,3
B0983FG2SX,telangana,set,1,3
B0983FG2SX,gujarat,set,1,4
B07MY3BVB5,maharashtra,set,1,2
B0983FGYF3,andhra pradesh,set,1,2
B0983FGYF3,west bengal,set,1,3
B0983FGYF3,karnataka,set,1,4
B0983FGYF3,kerala,set,1,5
B0983FGYF3,telangana,set,1,6
B08KRXD9ZS,telangana,bottom,1,7
B08KRXD9ZS,tamil nadu,bottom,1,6
B07MY3BVB5,karnataka,set,1,1
B0983FHCBX,west bengal,set,1,4
B0983FHCBX,delhi,set,1,6
B0983FHCBX,gujarat,set,1,7
B0983FHCBX,karnataka,set,1,8
B0983FJRTB,delhi,set,1,1
B08KRXD9ZS,maharashtra,bottom,1,4
B08KRXD9ZS,karnataka,bottom,1,3
B08KRWPXML,west bengal,bottom,1,3
B0983FJSXK,andhra pradesh,set,1,7
B0983FJSXK,west bengal,set,1,10
B0983FJZP6,gujarat,set,1,1
B0983FJZP6,kerala,set,1,3
B0983FJZP6,telangana,set,1,4
B07MY36V38,uttar pradesh,set,1,10
B0983FKBNF,delhi,set,1,4
B0983FKBNF,west bengal,set,1,7
B08KRWPXML,karnataka,bottom,1,2
B0983FKR61,gujarat,set,1,3
B0983FKR61,delhi,set,1,4
B0983FKR61,telangana,set,1,7
B08KRWGLL8,tamil nadu,kurta,1,2
B07MY36V38,kerala,set,1,7
B07MY36V38,telangana,set,1,5
B0983FLKZR,west bengal,set,1,7
B0983FN98F,uttar pradesh,set,1,7
B0983FN98F,west bengal,set,1,9
B0983FN98F,gujarat,set,1,12
B0983FN98F,tamil nadu,set,1,15
B08KRVBQ9J,andhra pradesh,set,1,6
B08KRVBNKD,tamil nadu,bottom,1,1
B08KRV7P6S,west bengal,set,1,6
B0983FNQD1,uttar pradesh,set,1,7
B0983FNQD1,delhi,set,1,10
B0983FNQD1,tamil nadu,set,1,11
B0983FNRDN,telangana,set,1,2
B0983FNRDN,gujarat,set,1,4
B0983FNRDN,karnataka,set,1,5
B08KRV7P6S,tamil nadu,set,1,4
B08KRV7P6S,karnataka,set,1,2
B07MY36NVG,west bengal,set,1,6
B07MY36NVG,gujarat,set,1,5
B0983FQYML,gujarat,set,1,18
B0983FQYML,andhra pradesh,set,1,19
B08KRT33W1,andhra pradesh,kurta,1,6
B08KRT33W1,maharashtra,kurta,1,5
B08KRT33W1,kerala,kurta,1,4
B08KRT1VKG,uttar pradesh,bottom,1,6
B08KRT1VKG,telangana,bottom,1,5
B09SDXL6QC,gujarat,set,1,6
B08KRT1VKG,maharashtra,bottom,1,3
B08KRT1VKG,gujarat,bottom,1,2
B08KRSPVXZ,tamil nadu,bottom,1,1
B08KRSK8BX,delhi,kurta,1,7
B09SDXL6QC,telangana,set,1,8
B0983FSRFS,gujarat,set,1,11
B0983FSRFS,andhra pradesh,set,1,12
B0983FSRFS,west bengal,set,1,15
B07MY33NWD,uttar pradesh,set,1,10
B0983FXQQ2,west bengal,set,1,6
B0983FXQQ2,telangana,set,1,8
B0983FXQQ2,uttar pradesh,set,1,9
B0983FXQQ2,maharashtra,set,1,10
B08KRSK8BX,uttar pradesh,kurta,1,5
B08KRSK8BX,karnataka,kurta,1,2
B08KRQRBQH,tamil nadu,bottom,1,3
B08KRQP3YL,west bengal,bottom,1,3
B08KRQP3YL,telangana,bottom,1,2
B08KRQP3YL,karnataka,bottom,1,1
B09Y3F5F8Q,telangana,set,1,8
B09Y3F5F8Q,uttar pradesh,set,1,9
B09Y3F5F8Q,andhra pradesh,set,1,11
B08KRQ3Z3V,tamil nadu,bottom,1,4
B08KRQ3Z3V,maharashtra,bottom,1,3
B0983FZLXC,delhi,set,1,6
B0983FZLXC,telangana,set,1,7
B0983FZLXC,west bengal,set,1,8
B08KRQ3Z3V,karnataka,bottom,1,1
B08KRP5XSL,gujarat,bottom,1,1
B08KRNXRKZ,maharashtra,bottom,1,1
B08KRNQ6VJ,telangana,set,1,4
B0983FZW13,kerala,set,1,8
B08KRNQ6VJ,tamil nadu,set,1,3
B08KRNQ6VJ,maharashtra,set,1,1
B09SDXL8S4,delhi,kurta,1,12
B09SDXL8S4,kerala,kurta,1,14
B0983G1FVV,karnataka,set,1,10
B08KRL2YL2,maharashtra,bottom,1,4
B08KRKZQZL,karnataka,bottom,1,4
B08KRKZQZL,west bengal,bottom,1,3
B08KRKZQZL,maharashtra,bottom,1,1
B08KRKYFJL,uttar pradesh,bottom,1,2
B08KRKYFJL,west bengal,bottom,1,1
B0983G1KLL,kerala,set,1,11
B0983G1KLL,andhra pradesh,set,1,12
B0983G1KLL,west bengal,set,1,15
B0983G26V6,kerala,set,1,1
B0983G26V6,telangana,set,1,3
B0983G26V6,karnataka,set,1,4
B0983G35K9,kerala,set,1,1
B0983G35K9,maharashtra,set,1,2
B08KRKSFTS,telangana,set,1,7
B07MY33NWD,delhi,set,1,6
B09Y3F5F8Q,west bengal,set,1,12
B0983G38JS,west bengal,set,1,5
B0983G38JS,andhra pradesh,set,1,6
B0983G38JS,telangana,set,1,8
B0983G38JS,uttar pradesh,set,1,9
B08KRKSFTS,tamil nadu,set,1,6
B09SDXLC1B,tamil nadu,western dress,1,6
B0983G4P9Y,tamil nadu,set,1,6
B0983G4P9Y,telangana,set,1,7
B0983G4P9Y,uttar pradesh,set,1,8
B0983G4P9Y,west bengal,set,1,10
B0983G4P9Y,gujarat,set,1,11
B08KRKSFTS,delhi,set,1,3
B08KRKSFTS,andhra pradesh,set,1,2
B09SDXLC1B,telangana,western dress,1,7
B09SDXLC1B,west bengal,western dress,1,8
B0983G9Z9T,andhra pradesh,set,1,7
B0983G9Z9T,tamil nadu,set,1,8
B0983G9Z9T,telangana,set,1,9
B08KRKSD34,uttar pradesh,bottom,1,1
B09SDXLC1B,delhi,western dress,1,9
B08KRJWWKP,uttar pradesh,set,1,8
B08KRJWWKP,kerala,set,1,5
B08KRJWWKP,karnataka,set,1,4
B08KRJ9DD1,tamil nadu,bottom,1,2
B08KRJ9DD1,maharashtra,bottom,1,1
B08KRH37G8,delhi,bottom,1,2
B09SDXLD4C,gujarat,western dress,1,3
B09SDXLD4C,kerala,western dress,1,4
B09SDXLD4C,uttar pradesh,western dress,1,6
B0983GGFYD,andhra pradesh,set,1,18
B08KRGFGC5,karnataka,set,1,5
B0983GKFV1,delhi,set,1,4
B0983GKFV1,tamil nadu,set,1,7
B0983GKFV1,uttar pradesh,set,1,8
B08KRGFGC5,andhra pradesh,set,1,4
B08KRFX142,tamil nadu,bottom,1,1
B08KR9JYNQ,tamil nadu,bottom,1,5
B09SDXLD4C,tamil nadu,western dress,1,7
B07MY33NWD,west bengal,set,1,4
B0983GKG7G,telangana,set,1,12
B0983GKG7G,delhi,set,1,14
B0983GKG7G,gujarat,set,1,15
B09SDXLYCD,delhi,western dress,1,2
B0983GKV6S,karnataka,set,1,2
B08KR9JYNQ,andhra pradesh,bottom,1,3
B0983GNNGB,kerala,set,1,2
B0983GNNGB,maharashtra,set,1,3
B08KR9JYNQ,west bengal,bottom,1,2
B08KR858BX,maharashtra,bottom,1,1
B08KR7LV2T,uttar pradesh,bottom,1,5
B08KR7LV2T,tamil nadu,bottom,1,4
B09SDXLYCD,gujarat,western dress,1,3
B09SDXLYCD,west bengal,western dress,1,4
B07MY32YRJ,karnataka,set,1,3
